번호,호텔명,소재지전화,도로명우편번호,도로명전체주소,객실수,Lat,Lng
2469,오션트리 호스텔,064-739-1239,63564,제주특별자치도 서귀포시 월드컵로 188 (강정동),24,33.2550332,126.5058358
2470,뜨레피아,064-738-5848,63542,제주특별자치도 서귀포시 월평하원로 111 (하원동),19,33.2493289,126.4589332
2471,골드원호텔,064-801-5000,63571,제주특별자치도 서귀포시 이어도로 1032 (서호동),51,33.2441957,126.521955
2472,엘렌,064-738-5155,63543,제주특별자치도 서귀포시 이어도로 152 (대포동),20,33.2748223,126.4510301
2473,휴식호텔중문오션블루,064-722-9991,63544,제주특별자치도 서귀포시 이어도로 67 (대포동),30,33.2791257,126.4511902
2474,올레요리조트,064-739-8558,63564,제주특별자치도 서귀포시 이어도로 720 (강정동),23,33.234751,126.4927756
2475,브리지스튜디오,064-739-1700,63564,제주특별자치도 서귀포시 이어도로 738 (강정동),20,33.240469,126.493008
2476,마린포트리조트,064-738-2277,63564,제주특별자치도 서귀포시 이어도로 744 (강정동),20,33.240469,126.493008
2477,파미유리조트가족호텔,064-738-9186,63564,제주특별자치도 서귀포시 이어도로 826-6 (강정동),35,33.2339546,126.5025264
2478,가산토방호스텔,064-763-3888,63580,제주특별자치도 서귀포시 인정오름로86번길 3 (토평동),20,33.287717,126.5776882
2479,(주)키코앤일레인,064-738-2013,63540,제주특별자치도 서귀포시 일주서로 660 (회수동),42,33.2547735,126.4397646
2480,코너스톤호텔,064-731-5800,63595,제주특별자치도 서귀포시 정방로 7-10 (서귀동),36,33.2476654,126.5684613
2481,씨에스호텔앤리조트,064-738-5982,63547,제주특별자치도 서귀포시 중문관광로 198 (중문동),30,33.2429044,126.4204352
2482,제주 부영호텔,064-731-5500,63547,제주특별자치도 서귀포시 중문관광로 222 (중문동),262,33.2487954,126.4198849
2483,아리아호텔,064-738-8981,63534,제주특별자치도 서귀포시 중문관광로 23-1 (색달동),51,33.256118,126.414906
2484,파르나스호텔제주,064-801-5555,63535,제주특별자치도 서귀포시 중문관광로72번길 100 (색달동),307,33.2507877,126.4085947
2485,(주)롯데호텔제주,064-731-1000,63535,제주특별자치도 서귀포시 중문관광로72번길 35 (색달동),500,33.2485349,126.4103936
2486,블룸호텔,064-738-7001,63535,제주특별자치도 서귀포시 중문관광로72번길 53 (색달동),70,33.2498991,126.4082883
2487,그랜드조선제주,064-738-6600,63535,제주특별자치도 서귀포시 중문관광로72번길 60 (색달동),248,33.2520261,126.40774
2488,(주)교원프라퍼티스위트호텔제주,064-738-3800,63535,제주특별자치도 서귀포시 중문관광로72번길 67 (색달동),90,33.2493324,126.4083941
2489,호텔신라제주,064-738-4466,63535,제주특별자치도 서귀포시 중문관광로72번길 75 (색달동),429,33.2475582,126.4081161
2490,벙커호텔앤리조트,064-762-1111,63583,제주특별자치도 서귀포시 중산간동로8183번길 16 (서홍동),20,33.2619641,126.5455687
2491,제이하우스,064-739-7891,63558,제주특별자치도 서귀포시 중산간서로 241 (강정동),21,33.2607697,126.4855347
2492,제주엠리조트,064-739-3883,63558,제주특별자치도 서귀포시 중산간서로157번길 28-6 (강정동),20,33.2572843,126.4951274
2493,에프케이알레그리아호텔제주,064-803-0887,63592,제주특별자치도 서귀포시 중앙로47번길 25 (서귀동),130,33.2483755,126.5594476
2494,빨간모자 달팽이,064-738-0059,63595,제주특별자치도 서귀포시 중앙로4번길 15 (서귀동),40,33.2454578,126.5635744
2495,호텔DK,064-763-9002,63591,제주특별자치도 서귀포시 중앙로54번길 12 (서귀동),121,33.2496807,126.5634895
2496,더블케이(DOUBLEK),064-733-5477,63592,제주특별자치도 서귀포시 중정로 14 (서귀동),30,33.247316,126.5579643
2497,호텔더그랑서귀포(Hotel the Grang Seogwipo),064-732-8311,63592,제주특별자치도 서귀포시 중정로 16 (서귀동),55,33.2473021,126.5581662
2498,하루호텔(HARU HOTEL),064-760-8900,63592,제주특별자치도 서귀포시 중정로 8 (서귀동),26,33.2473536,126.5572426
2499,해성파크텔,064-738-5050,63546,제주특별자치도 서귀포시 천제연로 158-4 (중문동),30,33.2523733,126.4215407
2500,베니키아중문호텔,064-746-0401,63546,제주특별자치도 서귀포시 천제연로 166 (중문동),45,33.2514008,126.4214938
2501,유어스호텔,064-733-7500,63546,제주특별자치도 서귀포시 천제연로178번길 21 (중문동),83,33.2503716,126.4236375
2502,바다해호텔,064-762-5300,63596,제주특별자치도 서귀포시 천지연로 3-1 (서귀동),20,33.2413301,126.5655131
2503,더루케테호텔,064-732-8814,63596,제주특별자치도 서귀포시 천지연로29번길 8 (서귀동),30,33.2413732,126.5630768
2504,(주)KAL호텔네트워크 (서귀포KAL호텔),064-733-2001,63599,제주특별자치도 서귀포시 칠십리로 242 (토평동),225,33.2460024,126.5810125
2505,한옥호텔한라궁,064-732-7900,63598,제주특별자치도 서귀포시 칠십리로 243 (토평동 한옥호텔 한라궁),21,33.2484882,126.5783109
2506,호텔화인,064-801-8888,63596,제주특별자치도 서귀포시 칠십리로 87 (서귀동),96,33.2403247,126.5651122
2507,비케이호텔제주,064-763-0773,63596,제주특별자치도 서귀포시 칠십리로91번길 12 (서귀동),55,33.2411078,126.5643
2508,프라이빗리조트,064-738-7299,63571,제주특별자치도 서귀포시 태평로 130 (호근동),21,33.2444652,126.5370483
2509,까사로마호텔(CASALOMA Hotel),064-733-2121,63592,제주특별자치도 서귀포시 태평로 347 (서귀동),94,33.2467908,126.5581542
2510,헤이 서귀포,064-732-5678,63595,제주특별자치도 서귀포시 태평로 363 (서귀동),134,33.2464235,126.5602247
2511,아인스 호스텔,064-763-9911,63595,제주특별자치도 서귀포시 태평로 432 (서귀동),45,33.2454258,126.566501
2512,아트스테이서귀포하버,064-801-9901,63595,제주특별자치도 서귀포시 태평로 436 (서귀동),241,33.245396,126.5668909
2513,H.Y.초이호스텔,064-732-3070,63592,제주특별자치도 서귀포시 태평로335번길 11-1 (서귀동),32,33.2420797,126.5667165
2514,오렌지호스텔,064-762-9393,63592,제주특별자치도 서귀포시 태평로335번길 3 (서귀동),40,33.2472009,126.5574393
2515,엠스테이호텔제주,064-800-6052,63595,제주특별자치도 서귀포시 태평로353번길 14 엠스테이호텔제주 (서귀동),128,33.2465959,126.5606779
2516,호텔굿인서귀포,064-767-9600,63595,제주특별자치도 서귀포시 태평로439번길 14 (서귀동),41,33.2467996,126.5659291
2517,모멘토하우스,064-763-0293,63595,제주특별자치도 서귀포시 태평로439번길 21 (서귀동),21,33.2465385,126.5650235
2518,블루펄리조트,064-739-4003,63571,제주특별자치도 서귀포시 태평로92번길 35 (호근동),20,33.2412,126.5319536
2519,해비치관광호텔,064-780-8221,63629,제주특별자치도 서귀포시 표선면 민속해안로 537,288,33.3234478,126.8447796
2520,제이케이(JK) 드라이브인 호텔,064-787-6900,63627,제주특별자치도 서귀포시 표선면 번영로 3274,17,33.3726822,126.7971235
2521,리시온관광호텔,064-787-8841,63629,제주특별자치도 서귀포시 표선면 표선동서로 263,77,33.3247649,126.8331191
2522,돌과바람리조트,064-732-3210,63605,제주특별자치도 서귀포시 하신상로 166 (신효동),20,33.2761847,126.6067488
2523,제주골프호텔,064-748-5700,63139,제주특별자치도 제주시 과원북4길 97 (연동),40,33.4810497,126.4920449
2524,스타즈호텔제주로베로,064-757-7111,63168,제주특별자치도 제주시 관덕로 26 (삼도이동),113,33.5128159,126.5219322
2525,대동호텔,064-722-3070,63277,제주특별자치도 제주시 관덕로15길 6 (일도일동),34,33.5138044,126.5272635
2526,스타즈호텔제주로베로Ⅱ,064-757-7111,63168,제주특별자치도 제주시 관덕로4길 1-14 (삼도이동),16,33.5125323,126.5219682
2527,호텔스테이현,064-900-1186,63168,제주특별자치도 제주시 관덕로8길 7-12 호스텔 오렌지트리 (이도일동),26,33.5122997,126.5243863
2528,씨앤제이관광호텔,064-755-7413,63207,제주특별자치도 제주시 광양8길 24 (이도이동),36,33.4997873,126.5271555
2529,제주레슬리호텔,064-713-6800,63105,제주특별자치도 제주시 광평길 3 (노형동),95,33.4810005,126.4687995
2530,샤이니 하우스,064-783-5089,63355,제주특별자치도 제주시 구좌읍 송당4길 7,30,33.470568,126.7843365
2531,메이더호텔,064-766-8888,63347,제주특별자치도 제주시 구좌읍 일주동로 1626,54,33.5314441,126.8206181
2532,(주)꼬뜨도르가족호텔,064-782-0800,63347,제주특별자치도 제주시 구좌읍 일주동로 1724,30,33.5314441,126.8206181
2533,호텔 지,064-753-4154,63172,제주특별자치도 제주시 남성로 117 (삼도일동),33,33.5090013,126.51793
2534,참피온,064-751-8801,63172,제주특별자치도 제주시 남성로 131 (삼도일동),35,33.5091756,126.5194628
2535,제주갤럭시호텔,064-750-3355,63175,제주특별자치도 제주시 남성로 33 (용담일동),85,33.5061052,126.5164431
2536,신라스테이제주,064-717-9000,63133,제주특별자치도 제주시 노연로 100 (연동),301,33.4855795,126.4909647
2537,그랜드하얏트제주알(R)타워,064-795-6336,63082,제주특별자치도 제주시 노연로 12 제주 드림타워 복합리조트 (노형동),850,33.4852412,126.4813498
2538,그랜드하얏트제주,064-795-6336,63082,제주특별자치도 제주시 노연로 12 제주 드림타워 복합리조트 (노형동),750,33.4852412,126.4813498
2539,엠버시티호텔,064-805-8684,63081,제주특별자치도 제주시 노연로 13 (노형동),36,33.4862979,126.4817261
2540,엠버호텔센트럴,064-747-0771,63082,제주특별자치도 제주시 노연로 24 (노형동),130,33.4761314,126.4858097
2541,호텔위드제주,064-802-3500,63082,제주특별자치도 제주시 노연로 34 (노형동),98,33.4858355,126.4888236
2542,(주)위드호텔,064-802-3500,63082,제주특별자치도 제주시 노연로 34 (노형동),33,33.4858355,126.4888236
2543,(주)위드시티호텔,064-902-3275,63082,제주특별자치도 제주시 노연로 34 (노형동),91,33.4858355,126.4888236
2544,위드스테이호텔,064-900-2055,63082,제주특별자치도 제주시 노연로 34 지하2~지상19층 (노형동),68,33.4858355,126.4888236
2545,센트럴시티호텔,064-743-7793,63132,제주특별자치도 제주시 노연로 66 (연동),197,33.4968481,126.4997943
2546,글래드호텔앤리조트(주)메종글래드제주,064-747-5000,63132,제주특별자치도 제주시 노연로 80 (연동),513,33.4847577,126.4887056
2547,가족호텔펄리,064-726-0061,63061,제주특별자치도 제주시 노형로 79 (해안동),124,33.462771,126.45265
2548,위플스테이,064-745-9555,63125,제주특별자치도 제주시 도령로 102 (연동),64,33.4909863,126.4887566
2549,삼해인,064-742-7775,63125,제주특별자치도 제주시 도령로 108 (연동),66,33.4912935,126.4896228
2550,신신호텔제주공항,064-797-5011,63118,제주특별자치도 제주시 도령로 124 (연동),199,33.4950897,126.4964221
2551,파크사이드호텔,064-746-4545,63118,제주특별자치도 제주시 도령로 126 (연동),70,33.4923991,126.4908271
2552,베스트웨스턴 제주호텔,064-797-6001,63098,제주특별자치도 제주시 도령로 27 (노형동),346,33.4877957,126.4818957
2553,맨하탄호텔,064-742-7991,63129,제주특별자치도 제주시 도령로 66 (연동),56,33.4892697,126.4856489
2554,롯데시티호텔 제주,064-730-1000,63127,제주특별자치도 제주시 도령로 83 5~21층 (연동),255,33.4909762,126.4869677
2555,(주)호텔샬롬,064-720-7700,63213,제주특별자치도 제주시 동광로 34 (이도이동),176,33.4985778,126.5497344
2556,애플,064-725-1552,63196,제주특별자치도 제주시 동광로 45 (이도일동),40,33.5030704,126.5285942
2557,호텔 더 레드,064-725-7252,63208,제주특별자치도 제주시 동광로6길 10 (이도이동),59,33.5010293,126.5319039
2558,신천지 호텔,064-755-8222,63281,제주특별자치도 제주시 동대북길 1 (건입동),30,33.5177114,126.53819
2559,크라운호텔,064-753-8011,63250,제주특별자치도 제주시 동문로 138 (일도이동),41,33.513161,126.541236
2560,제주스테이,064-752-8870,63166,제주특별자치도 제주시 무근성7길 22 (삼도이동),36,33.5144458,126.5207141
2561,에이원호텔,064-748-8300,63133,제주특별자치도 제주시 사장1길 10 (연동),38,33.4853028,126.4948225
2562,호텔 컬리넌,064-743-6500,63133,제주특별자치도 제주시 사장1길 26 (연동),59,33.4852911,126.4928978
2563,밀감센트럴호텔,064-748-2511,63133,제주특별자치도 제주시 사장1길 30 (연동),44,33.4854086,126.4925493
2564,호텔더원,064-798-0001,63136,제주특별자치도 제주시 사장3길 33 (연동),180,33.4827145,126.491349
2565,메이저호텔,064-745-5800,63136,제주특별자치도 제주시 사장3길 36 (연동),42,33.4830253,126.4911069
2566,엠버서더,064-745-7459,63129,제주특별자치도 제주시 삼무로 12 (연동),72,33.489725,126.4878639
2567,호텔 레오(HOTEL LEO),064-748-8660,63129,제주특별자치도 제주시 삼무로 14 (연동),95,33.4898758,126.4908867
2568,해마호텔,064-786-6000,63129,제주특별자치도 제주시 삼무로 28 (연동),89,33.4897057,126.4896117
2569,호텔스카이파크제주,064-748-7100,63124,제주특별자치도 제주시 삼무로 48 (연동),62,33.4894322,126.4918781
2570,에어시티 에이플러스,064-720-5052,63124,제주특별자치도 제주시 삼무로 56 (연동),251,33.489614,126.4925948
2571,에어시티호텔주식회사,064-720-5000,63124,제주특별자치도 제주시 삼무로 56 호텔에어시티제주 (연동),54,33.489614,126.4925948
2572,글로스터호텔제주,064-747-1100,63125,제주특별자치도 제주시 삼무로 57 (연동),428,33.4900205,126.4928772
2573,제주썬,064-741-8000,63125,제주특별자치도 제주시 삼무로 67 (연동),224,33.4901102,126.494027
2574,에버호텔,064-742-2911,63125,제주특별자치도 제주시 삼무로 75 (연동),43,33.4900217,126.4948344
2575,어반아일랜드호텔,064-740-1900,63124,제주특별자치도 제주시 삼무로 76 (연동),70,33.4895518,126.4948146
2576,금룡관광호텔,064-747-8885,63125,제주특별자치도 제주시 삼무로 79 (연동),70,33.4900033,126.4953189
2577,전원,064-749-0747,63125,제주특별자치도 제주시 삼무로11길 38 (연동),35,33.4901767,126.4957216
2578,갤러리호텔비앤비,064-748-1185,63125,제주특별자치도 제주시 삼무로3길 48 (연동),49,33.4905796,126.4907435
2579,스위트호텔,064-744-1144,63125,제주특별자치도 제주시 삼무로3길 9 (연동),24,33.4901961,126.494939
2580,제주올레호텔,064-746-1501,63125,제주특별자치도 제주시 삼무로5길 8 (연동),27,33.4902565,126.492014
2581,호텔하니크라운,064-758-4200,63197,제주특별자치도 제주시 삼성로 10 (이도일동),61,33.5049614,126.5273789
2582,올레관광호텔,064-723-2727,63187,제주특별자치도 제주시 서광로 254 (삼도일동),71,33.4996194,126.5237998
2583,사하라관광호텔,064-721-0707,63182,제주특별자치도 제주시 서광로 265 (삼도일동),37,33.5003027,126.5247771
2584,제주엘루이호텔,064-727-0037,63182,제주특별자치도 제주시 서광로21길 1 (삼도일동),31,33.5001908,126.5218918
2585,스카이힐비즈니스관광호텔,064-751-5177,63187,제주특별자치도 제주시 서광로24길 1 (삼도일동),78,33.4987622,126.5234553
2586,골든파크호텔,064-752-5820,63188,제주특별자치도 제주시 서광로2길 9 (오라일동),26,33.4992347,126.5130474
